Title: Minimum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
7497	Rangamati (12007)	2008	9	24.44
7498	Rangamati (12007)	2008	10	23.19
7499	Rangamati (12007)	2008	11	18.41
7500	Rangamati (12007)	2008	12	16.21
7501	Rangamati (12007)	2009	1	12.63
7502	Rangamati (12007)	2009	2	14.45
7503	Rangamati (12007)	2009	3	19.66
7504	Rangamati (12007)	2009	4	24.19
7505	Rangamati (12007)	2009	5	24.05
7506	Rangamati (12007)	2009	6	25.02
7507	Rangamati (12007)	2009	7	24.93
7508	Rangamati (12007)	2009	8	25.07
7509	Rangamati (12007)	2009	9	24.80
7510	Rangamati (12007)	2009	10	22.88
7511	Rangamati (12007)	2009	11	19.47
7512	Rangamati (12007)	2009	12	14.08
7513	Rangamati (12007)	2010	1	12.49
7514	Rangamati (12007)	2010	2	13.63
7515	Rangamati (12007)	2010	3	20.64
7516	Rangamati (12007)	2010	4	24.79
7517	Rangamati (12007)	2010	5	24.48
7518	Rangamati (12007)	2010	6	24.89
7519	Rangamati (12007)	2010	7	25.31
7520	Rangamati (12007)	2010	8	25.30
7521	Rangamati (12007)	2010	9	24.81
7522	Rangamati (12007)	2010	10	24.27
7523	Rangamati (12007)	2010	11	20.23
7524	Rangamati (12007)	2010	12	14.92
7525	Rangamati (12007)	2011	1	11.67
7526	Rangamati (12007)	2011	2	14.89
7527	Rangamati (12007)	2011	3	18.54
7528	Rangamati (12007)	2011	4	22.15
7529	Rangamati (12007)	2011	5	23.94
7530	Rangamati (12007)	2011	6	24.69
7531	Rangamati (12007)	2011	7	24.47
7532	Rangamati (12007)	2011	8	24.26
7533	Rangamati (12007)	2011	9	24.03
7534	Rangamati (12007)	2011	10	23.18
7535	Rangamati (12007)	2011	11	17.28
7536	Rangamati (12007)	2011	12	15.13
7537	Rangamati (12007)	2012	1	12.33
7538	Rangamati (12007)	2012	2	13.66
7539	Rangamati (12007)	2012	3	19.56
7540	Rangamati (12007)	2012	4	22.26
7541	Rangamati (12007)	2012	5	23.89
7542	Rangamati (12007)	2012	6	24.95
7543	Rangamati (12007)	2012	7	24.70
7544	Rangamati (12007)	2012	8	24.37
7545	Rangamati (12007)	2012	9	24.87
7546	Rangamati (12007)	2012	10	23.11
7547	Rangamati (12007)	2012	11	18.93
7548	Rangamati (12007)	2012	12	13.35
7549	Rangamati (12007)	2013	1	10.38
7550	Rangamati (12007)	2013	2	14.63
7551	Rangamati (12007)	2013	3	18.91
7552	Rangamati (12007)	2013	4	22.77
7553	Rangamati (12007)	2013	5	23.66
7554	Rangamati (12007)	2013	6	25.36
7555	Rangamati (12007)	2013	7	24.85
7556	Rangamati (12007)	2013	8	25.04
7557	Rangamati (12007)	2013	9	24.37
7558	Rangamati (12007)	2013	10	23.12
7559	Rangamati (12007)	2013	11	17.79
7560	Rangamati (12007)	2013	12	14.52
7561	Rangamati (12007)	2014	1	12.23
7562	Rangamati (12007)	2014	2	14.49
7563	Rangamati (12007)	2014	3	18.02
7564	Rangamati (12007)	2014	4	23.85
7565	Rangamati (12007)	2014	5	24.76
7566	Rangamati (12007)	2014	6	25.18
7567	Rangamati (12007)	2014	7	25.45
7568	Rangamati (12007)	2014	8	25.04
7569	Rangamati (12007)	2014	9	24.21
7570	Rangamati (12007)	2014	10	22.79
7571	Rangamati (12007)	2014	11	18.97
7572	Rangamati (12007)	2014	12	15.10
7573	Rangamati (12007)	2015	1	12.44
7574	Rangamati (12007)	2015	2	15.49
7575	Rangamati (12007)	2015	3	17.99
7576	Rangamati (12007)	2015	4	21.87
7577	Rangamati (12007)	2015	5	24.46
7578	Rangamati (12007)	2015	6	25.11
7579	Rangamati (12007)	2015	7	24.43
7580	Rangamati (12007)	2015	8	24.98
7581	Rangamati (12007)	2015	9	24.77
7582	Rangamati (12007)	2015	10	22.86
7583	Rangamati (12007)	2015	11	18.71
7584	Rangamati (12007)	2015	12	14.52
7585	Rangamati (12007)	2016	1	12.66
7586	Rangamati (12007)	2016	2	16.53
7587	Rangamati (12007)	2016	3	20.67
7588	Rangamati (12007)	2016	4	25.46
7589	Rangamati (12007)	2016	5	24.04
7590	Rangamati (12007)	2016	6	24.55
7591	Rangamati (12007)	2016	7	24.92
7592	Rangamati (12007)	2016	8	24.91
7593	Rangamati (12007)	2016	9	24.70
7594	Rangamati (12007)	2016	10	23.94
7595	Rangamati (12007)	2016	11	18.65
7596	Rangamati (12007)	2016	12	15.85
7597	Rangamati (12007)	2017	1	12.53
7598	Rangamati (12007)	2017	2	15.18
7599	Rangamati (12007)	2017	3	17.85
7600	Rangamati (12007)	2017	4	22.70
7601	Rangamati (12007)	2017	5	24.42
7602	Rangamati (12007)	2017	6	23.53
7603	Rangamati (12007)	2017	7	24.35
7604	Rangamati (12007)	2017	8	24.33
7605	Rangamati (12007)	2017	9	24.07
7606	Rangamati (12007)	2017	10	23.67
7607	Rangamati (12007)	2017	11	20.11
7608	Rangamati (12007)	2017	12	16.17
7609	Rangamati (12007)	2018	1	12.50
7610	Rangamati (12007)	2018	2	15.54
7611	Rangamati (12007)	2018	3	19.95
7612	Rangamati (12007)	2018	4	22.20
7613	Rangamati (12007)	2018	5	22.54
7614	Rangamati (12007)	2018	6	24.58
7615	Rangamati (12007)	2018	7	25.05
7616	Rangamati (12007)	2018	8	24.95
7617	Rangamati (12007)	2018	9	24.52
7618	Rangamati (12007)	2018	10	22.22
7619	Rangamati (12007)	2018	11	17.39
7620	Rangamati (12007)	2018	12	14.34
7621	Patuakhali (12103)	2000	1	13.90
7622	Patuakhali (12103)	2000	2	15.88
7623	Patuakhali (12103)	2000	3	20.93
7624	Patuakhali (12103)	2000	4	23.76
7625	Patuakhali (12103)	2000	5	25.42
7626	Patuakhali (12103)	2000	6	26.02
7627	Patuakhali (12103)	2000	7	25.96
7628	Patuakhali (12103)	2000	8	26.34
7629	Patuakhali (12103)	2000	9	25.64
7630	Patuakhali (12103)	2000	10	24.55
7631	Patuakhali (12103)	2000	11	20.04
7632	Patuakhali (12103)	2000	12	14.28
7633	Patuakhali (12103)	2001	1	11.73
7634	Patuakhali (12103)	2001	2	16.29
7635	Patuakhali (12103)	2001	3	20.34
7636	Patuakhali (12103)	2001	4	24.42
7637	Patuakhali (12103)	2001	5	24.61
7638	Patuakhali (12103)	2001	6	25.59
7639	Patuakhali (12103)	2001	7	26.06
7640	Patuakhali (12103)	2001	8	26.76
7641	Patuakhali (12103)	2001	9	25.78
7642	Patuakhali (12103)	2001	10	24.65
7643	Patuakhali (12103)	2001	11	21.13
7644	Patuakhali (12103)	2001	12	14.55
7645	Patuakhali (12103)	2002	1	14.33
7646	Patuakhali (12103)	2002	2	15.66
7647	Patuakhali (12103)	2002	3	20.69
7648	Patuakhali (12103)	2002	4	23.34
7649	Patuakhali (12103)	2002	5	24.71
7650	Patuakhali (12103)	2002	6	25.77
7651	Patuakhali (12103)	2002	7	26.06
7652	Patuakhali (12103)	2002	8	25.79
7653	Patuakhali (12103)	2002	9	25.53
7654	Patuakhali (12103)	2002	10	23.70
7655	Patuakhali (12103)	2002	11	20.29
7656	Patuakhali (12103)	2002	12	15.16
7657	Patuakhali (12103)	2003	1	12.29
7658	Patuakhali (12103)	2003	2	16.94
7659	Patuakhali (12103)	2003	3	19.75
7660	Patuakhali (12103)	2003	4	24.62
7661	Patuakhali (12103)	2003	5	25.65
7662	Patuakhali (12103)	2003	6	25.31
7663	Patuakhali (12103)	2003	7	26.21
7664	Patuakhali (12103)	2003	8	26.45
7665	Patuakhali (12103)	2003	9	25.86
7666	Patuakhali (12103)	2003	10	24.84
7667	Patuakhali (12103)	2003	11	19.62
7668	Patuakhali (12103)	2003	12	15.54
7669	Patuakhali (12103)	2004	1	13.96
7670	Patuakhali (12103)	2004	2	15.83
7671	Patuakhali (12103)	2004	3	21.97
7672	Patuakhali (12103)	2004	4	24.34
7673	Patuakhali (12103)	2004	5	25.79
7674	Patuakhali (12103)	2004	6	25.80
7675	Patuakhali (12103)	2004	7	25.81
7676	Patuakhali (12103)	2004	8	25.97
7677	Patuakhali (12103)	2004	9	25.69
7678	Patuakhali (12103)	2004	10	23.40
7679	Patuakhali (12103)	2004	11	18.19
7680	Patuakhali (12103)	2004	12	15.68
7681	Patuakhali (12103)	2005	1	13.47
7682	Patuakhali (12103)	2005	2	17.37
7683	Patuakhali (12103)	2005	3	21.80
7684	Patuakhali (12103)	2005	4	24.29
7685	Patuakhali (12103)	2005	5	25.42
7686	Patuakhali (12103)	2005	6	26.91
7687	Patuakhali (12103)	2005	7	25.85
7688	Patuakhali (12103)	2005	8	26.31
7689	Patuakhali (12103)	2005	9	25.87
7690	Patuakhali (12103)	2005	10	24.57
7691	Patuakhali (12103)	2005	11	19.14
7692	Patuakhali (12103)	2005	12	15.24
7693	Patuakhali (12103)	2006	1	13.44
7694	Patuakhali (12103)	2006	2	18.78
7695	Patuakhali (12103)	2006	3	21.41
7696	Patuakhali (12103)	2006	4	24.41
7697	Patuakhali (12103)	2006	5	25.41
7698	Patuakhali (12103)	2006	6	26.69
7699	Patuakhali (12103)	2006	7	26.24
7700	Patuakhali (12103)	2006	8	25.93
7701	Patuakhali (12103)	2006	9	25.86
7702	Patuakhali (12103)	2006	10	24.77
7703	Patuakhali (12103)	2006	11	20.08
7704	Patuakhali (12103)	2006	12	14.95
7705	Patuakhali (12103)	2007	1	12.16
7706	Patuakhali (12103)	2007	2	17.03
7707	Patuakhali (12103)	2007	3	19.34
7708	Patuakhali (12103)	2007	4	23.80
7709	Patuakhali (12103)	2007	5	26.08
7710	Patuakhali (12103)	2007	6	26.17
7711	Patuakhali (12103)	2007	7	25.88
7712	Patuakhali (12103)	2007	8	26.37
7713	Patuakhali (12103)	2007	9	25.73
7714	Patuakhali (12103)	2007	10	23.66
7715	Patuakhali (12103)	2007	11	20.83
7716	Patuakhali (12103)	2007	12	14.98
7717	Patuakhali (12103)	2008	1	13.86
7718	Patuakhali (12103)	2008	2	14.83
7719	Patuakhali (12103)	2008	3	21.88
7720	Patuakhali (12103)	2008	4	23.84
7721	Patuakhali (12103)	2008	5	25.49
7722	Patuakhali (12103)	2008	6	25.83
7723	Patuakhali (12103)	2008	7	25.75
7724	Patuakhali (12103)	2008	8	26.08
7725	Patuakhali (12103)	2008	9	25.95
7726	Patuakhali (12103)	2008	10	23.90
7727	Patuakhali (12103)	2008	11	19.12
7728	Patuakhali (12103)	2008	12	16.27
7729	Patuakhali (12103)	2009	1	14.40
7730	Patuakhali (12103)	2009	2	16.54
7731	Patuakhali (12103)	2009	3	21.49
7732	Patuakhali (12103)	2009	4	25.26
7733	Patuakhali (12103)	2009	5	25.70
7734	Patuakhali (12103)	2009	6	27.01
7735	Patuakhali (12103)	2009	7	26.11
7736	Patuakhali (12103)	2009	8	26.18
7737	Patuakhali (12103)	2009	9	26.13
7738	Patuakhali (12103)	2009	10	23.73
7739	Patuakhali (12103)	2009	11	20.12
7740	Patuakhali (12103)	2009	12	14.17
7741	Patuakhali (12103)	2010	1	12.17
7742	Patuakhali (12103)	2010	2	16.37
7743	Patuakhali (12103)	2010	3	23.13
7744	Patuakhali (12103)	2010	4	26.42
7745	Patuakhali (12103)	2010	5	25.90
7746	Patuakhali (12103)	2010	6	26.65
7747	Patuakhali (12103)	2010	7	26.59
7748	Patuakhali (12103)	2010	8	26.58
7749	Patuakhali (12103)	2010	9	26.27
7750	Patuakhali (12103)	2010	10	25.08
7751	Patuakhali (12103)	2010	11	21.10
7752	Patuakhali (12103)	2010	12	14.57
7753	Patuakhali (12103)	2011	1	12.14
7754	Patuakhali (12103)	2011	2	15.82
7755	Patuakhali (12103)	2011	3	20.36
7756	Patuakhali (12103)	2011	4	23.29
7757	Patuakhali (12103)	2011	5	25.30
7758	Patuakhali (12103)	2011	6	26.16
7759	Patuakhali (12103)	2011	7	26.23
7760	Patuakhali (12103)	2011	8	25.79
7761	Patuakhali (12103)	2011	9	25.68
7762	Patuakhali (12103)	2011	10	24.55
7763	Patuakhali (12103)	2011	11	18.75
7764	Patuakhali (12103)	2011	12	15.04
7765	Patuakhali (12103)	2012	1	13.94
7766	Patuakhali (12103)	2012	2	15.10
7767	Patuakhali (12103)	2012	3	21.95
7768	Patuakhali (12103)	2012	4	24.10
7769	Patuakhali (12103)	2012	5	25.96
7770	Patuakhali (12103)	2012	6	27.43
7771	Patuakhali (12103)	2012	7	26.37
7772	Patuakhali (12103)	2012	8	26.23
7773	Patuakhali (12103)	2012	9	26.04
7774	Patuakhali (12103)	2012	10	23.54
7775	Patuakhali (12103)	2012	11	19.39
7776	Patuakhali (12103)	2012	12	13.42
7777	Patuakhali (12103)	2013	1	11.72
7778	Patuakhali (12103)	2013	2	15.54
7779	Patuakhali (12103)	2013	3	20.63
7780	Patuakhali (12103)	2013	4	23.98
7781	Patuakhali (12103)	2013	5	25.03
7782	Patuakhali (12103)	2013	6	26.64
7783	Patuakhali (12103)	2013	7	26.23
7784	Patuakhali (12103)	2013	8	26.06
7785	Patuakhali (12103)	2013	9	25.75
7786	Patuakhali (12103)	2013	10	24.43
7787	Patuakhali (12103)	2013	11	18.68
7788	Patuakhali (12103)	2013	12	14.92
7789	Patuakhali (12103)	2014	1	12.79
7790	Patuakhali (12103)	2014	2	15.55
7791	Patuakhali (12103)	2014	3	20.34
7792	Patuakhali (12103)	2014	4	25.07
7793	Patuakhali (12103)	2014	5	26.10
7794	Patuakhali (12103)	2014	6	26.58
7795	Patuakhali (12103)	2014	7	26.70
7796	Patuakhali (12103)	2014	8	26.25
7797	Patuakhali (12103)	2014	9	26.03
7798	Patuakhali (12103)	2014	10	23.86
7799	Patuakhali (12103)	2014	11	19.02
7800	Patuakhali (12103)	2014	12	14.75
7801	Patuakhali (12103)	2015	1	14.06
7802	Patuakhali (12103)	2015	2	16.13
7803	Patuakhali (12103)	2015	3	19.67
7804	Patuakhali (12103)	2015	4	23.95
7805	Patuakhali (12103)	2015	5	26.26
7806	Patuakhali (12103)	2015	6	26.37
7807	Patuakhali (12103)	2015	7	25.67
7808	Patuakhali (12103)	2015	8	26.37
7809	Patuakhali (12103)	2015	9	26.10
7810	Patuakhali (12103)	2015	10	24.29
7811	Patuakhali (12103)	2015	11	19.88
7812	Patuakhali (12103)	2015	12	16.64
7813	Patuakhali (12103)	2016	1	13.65
7814	Patuakhali (12103)	2016	2	19.68
7815	Patuakhali (12103)	2016	3	22.98
7816	Patuakhali (12103)	2016	4	26.33
7817	Patuakhali (12103)	2016	5	25.50
7818	Patuakhali (12103)	2016	6	26.54
7819	Patuakhali (12103)	2016	7	26.13
7820	Patuakhali (12103)	2016	8	26.29
7821	Patuakhali (12103)	2016	9	26.38
7822	Patuakhali (12103)	2016	10	25.05
7823	Patuakhali (12103)	2016	11	19.91
7824	Patuakhali (12103)	2016	12	16.34
7825	Patuakhali (12103)	2017	1	13.41
7826	Patuakhali (12103)	2017	2	16.95
7827	Patuakhali (12103)	2017	3	21.13
7828	Patuakhali (12103)	2017	4	24.66
7829	Patuakhali (12103)	2017	5	26.06
7830	Patuakhali (12103)	2017	6	26.81
7831	Patuakhali (12103)	2017	7	26.44
7832	Patuakhali (12103)	2017	8	26.55
7833	Patuakhali (12103)	2017	9	26.47
7834	Patuakhali (12103)	2017	10	24.63
7835	Patuakhali (12103)	2017	11	19.93
7836	Patuakhali (12103)	2017	12	16.61
7837	Patuakhali (12103)	2018	1	12.06
7838	Patuakhali (12103)	2018	2	17.64
7839	Patuakhali (12103)	2018	3	22.25
7840	Patuakhali (12103)	2018	4	23.38
7841	Patuakhali (12103)	2018	5	25.05
7842	Patuakhali (12103)	2018	6	26.56
7843	Patuakhali (12103)	2018	7	26.55
7844	Patuakhali (12103)	2018	8	26.75
7845	Patuakhali (12103)	2018	9	26.74
7846	Patuakhali (12103)	2018	10	23.73
7847	Patuakhali (12103)	2018	11	19.60
7848	Patuakhali (12103)	2018	12	14.72
7849	Patuakhali (12103)	2019	1	12.86
7850	Patuakhali (12103)	2019	2	16.20
7851	Patuakhali (12103)	2019	3	21.35
7852	Patuakhali (12103)	2019	4	24.12
7853	Patuakhali (12103)	2019	5	26.45
7854	Patuakhali (12103)	2019	6	26.70
7855	Patuakhali (12103)	2019	7	26.58
7856	Patuakhali (12103)	2019	8	26.66
7857	Patuakhali (12103)	2019	9	26.12
7858	Patuakhali (12103)	2019	10	24.65
7859	Patuakhali (12103)	2019	11	20.59
7860	Patuakhali (12103)	2019	12	15.25
7861	Patuakhali (12103)	2020	1	14.03
7862	Patuakhali (12103)	2020	2	14.80
7863	Patuakhali (12103)	2020	3	20.40
7864	Patuakhali (12103)	2020	4	23.56
7865	Patuakhali (12103)	2020	5	25.29
7866	Patuakhali (12103)	2020	6	26.34
7867	Patuakhali (12103)	2020	7	26.84
7868	Patuakhali (12103)	2020	8	26.75
7869	Patuakhali (12103)	2020	9	26.60
7870	Patuakhali (12103)	2020	10	25.74
7871	Patuakhali (12103)	2020	11	20.34
7872	Patuakhali (12103)	2020	12	14.96
7873	Patuakhali (12103)	2021	1	14.24
7874	Patuakhali (12103)	2021	2	15.64
7875	Patuakhali (12103)	2021	3	22.46
7876	Patuakhali (12103)	2021	4	24.21
7877	Patuakhali (12103)	2021	5	25.85
7878	Patuakhali (12103)	2021	6	25.82
7879	Patuakhali (12103)	2021	7	26.30
7880	Patuakhali (12103)	2021	8	26.42
7881	Patuakhali (12103)	2021	9	26.32
7882	Patuakhali (12103)	2021	10	25.47
7883	Patuakhali (12103)	2021	11	19.83
7884	Patuakhali (12103)	2021	12	16.31
7885	Patuakhali (12103)	2022	1	14.50
7886	Patuakhali (12103)	2022	2	14.95
7887	Patuakhali (12103)	2022	3	20.87
7888	Patuakhali (12103)	2022	4	25.69
7889	Patuakhali (12103)	2022	5	25.46
7890	Patuakhali (12103)	2022	6	26.67
7891	Patuakhali (12103)	2022	7	26.85
7892	Patuakhali (12103)	2022	8	26.62
7893	Patuakhali (12103)	2022	9	26.36
7894	Patuakhali (12103)	2022	10	24.59
7895	Patuakhali (12103)	2022	11	19.61
7896	Patuakhali (12103)	2022	12	15.60
7897	Khepupara (12110)	2000	1	14.08
7898	Khepupara (12110)	2000	2	16.22
7899	Khepupara (12110)	2000	3	21.50
7900	Khepupara (12110)	2000	4	24.67
7901	Khepupara (12110)	2000	5	25.58
7902	Khepupara (12110)	2000	6	26.04
7903	Khepupara (12110)	2000	7	26.00
7904	Khepupara (12110)	2000	8	26.10
7905	Khepupara (12110)	2000	9	25.75
7906	Khepupara (12110)	2000	10	24.63
7907	Khepupara (12110)	2000	11	20.24
7908	Khepupara (12110)	2000	12	14.67
7909	Khepupara (12110)	2001	1	12.12
7910	Khepupara (12110)	2001	2	16.98
7911	Khepupara (12110)	2001	3	21.35
7912	Khepupara (12110)	2001	4	25.43
7913	Khepupara (12110)	2001	5	24.97
7914	Khepupara (12110)	2001	6	25.66
7915	Khepupara (12110)	2001	7	25.91
7916	Khepupara (12110)	2001	8	26.77
7917	Khepupara (12110)	2001	9	25.57
7918	Khepupara (12110)	2001	10	24.99
7919	Khepupara (12110)	2001	11	21.41
7920	Khepupara (12110)	2001	12	14.91
7921	Khepupara (12110)	2002	1	14.76
7922	Khepupara (12110)	2002	2	16.12
7923	Khepupara (12110)	2002	3	21.73
7924	Khepupara (12110)	2002	4	24.22
7925	Khepupara (12110)	2002	5	25.42
7926	Khepupara (12110)	2002	6	26.41
7927	Khepupara (12110)	2002	7	26.67
7928	Khepupara (12110)	2002	8	25.93
7929	Khepupara (12110)	2002	9	25.93
7930	Khepupara (12110)	2002	10	24.02
7931	Khepupara (12110)	2002	11	20.50
7932	Khepupara (12110)	2002	12	15.50
7933	Khepupara (12110)	2003	1	12.25
7934	Khepupara (12110)	2003	2	17.23
7935	Khepupara (12110)	2003	3	20.29
7936	Khepupara (12110)	2003	4	25.28
7937	Khepupara (12110)	2003	5	26.35
7938	Khepupara (12110)	2003	6	25.96
7939	Khepupara (12110)	2003	7	26.54
7940	Khepupara (12110)	2003	8	26.58
7941	Khepupara (12110)	2003	9	25.98
7942	Khepupara (12110)	2003	10	25.04
7943	Khepupara (12110)	2003	11	19.07
7944	Khepupara (12110)	2003	12	15.54
7945	Khepupara (12110)	2004	1	14.27
7946	Khepupara (12110)	2004	2	16.28
7947	Khepupara (12110)	2004	3	22.47
7948	Khepupara (12110)	2004	4	24.84
7949	Khepupara (12110)	2004	5	26.60
7950	Khepupara (12110)	2004	6	25.92
7951	Khepupara (12110)	2004	7	25.85
7952	Khepupara (12110)	2004	8	25.86
7953	Khepupara (12110)	2004	9	25.53
7954	Khepupara (12110)	2004	10	23.32
7955	Khepupara (12110)	2004	11	16.83
7956	Khepupara (12110)	2004	12	14.46
7957	Khepupara (12110)	2005	1	12.48
7958	Khepupara (12110)	2005	2	17.97
7959	Khepupara (12110)	2005	3	22.73
7960	Khepupara (12110)	2005	4	25.30
7961	Khepupara (12110)	2005	5	25.83
7962	Khepupara (12110)	2005	6	27.38
7963	Khepupara (12110)	2005	7	26.14
7964	Khepupara (12110)	2005	8	26.17
7965	Khepupara (12110)	2005	9	25.76
7966	Khepupara (12110)	2005	10	24.74
7967	Khepupara (12110)	2005	11	19.10
7968	Khepupara (12110)	2005	12	15.26
7969	Khepupara (12110)	2006	1	13.59
7970	Khepupara (12110)	2006	2	18.98
7971	Khepupara (12110)	2006	3	21.63
7972	Khepupara (12110)	2006	4	25.31
7973	Khepupara (12110)	2006	5	25.65
7974	Khepupara (12110)	2006	6	26.87
7975	Khepupara (12110)	2006	7	26.16
7976	Khepupara (12110)	2006	8	26.06
7977	Khepupara (12110)	2006	9	25.73
7978	Khepupara (12110)	2006	10	24.98
7979	Khepupara (12110)	2006	11	20.26
7980	Khepupara (12110)	2006	12	15.08
7981	Khepupara (12110)	2007	1	12.43
7982	Khepupara (12110)	2007	2	17.33
7983	Khepupara (12110)	2007	3	19.94
7984	Khepupara (12110)	2007	4	24.76
7985	Khepupara (12110)	2007	5	26.15
7986	Khepupara (12110)	2007	6	26.75
7987	Khepupara (12110)	2007	7	26.06
7988	Khepupara (12110)	2007	8	26.00
7989	Khepupara (12110)	2007	9	25.99
7990	Khepupara (12110)	2007	10	23.48
7991	Khepupara (12110)	2007	11	20.94
7992	Khepupara (12110)	2007	12	14.94
7993	Khepupara (12110)	2008	1	13.92
7994	Khepupara (12110)	2008	2	15.08
7995	Khepupara (12110)	2008	3	22.58
7996	Khepupara (12110)	2008	4	24.75
7997	Khepupara (12110)	2008	5	25.81
7998	Khepupara (12110)	2008	6	25.92
7999	Khepupara (12110)	2008	7	25.91
8000	Khepupara (12110)	2008	8	26.34
8001	Khepupara (12110)	2008	9	26.00
8002	Khepupara (12110)	2008	10	24.15
8003	Khepupara (12110)	2008	11	19.64
8004	Khepupara (12110)	2008	12	16.16
8005	Khepupara (12110)	2009	1	14.57
8006	Khepupara (12110)	2009	2	16.49
8007	Khepupara (12110)	2009	3	21.95
8008	Khepupara (12110)	2009	4	25.85
8009	Khepupara (12110)	2009	5	26.22
8010	Khepupara (12110)	2009	6	26.81
8011	Khepupara (12110)	2009	7	26.09
8012	Khepupara (12110)	2009	8	26.42
8013	Khepupara (12110)	2009	9	25.79
8014	Khepupara (12110)	2009	10	23.72
8015	Khepupara (12110)	2009	11	20.31
8016	Khepupara (12110)	2009	12	14.14
8017	Khepupara (12110)	2010	1	12.13
8018	Khepupara (12110)	2010	2	16.78
8019	Khepupara (12110)	2010	3	23.56
8020	Khepupara (12110)	2010	4	26.88
8021	Khepupara (12110)	2010	5	26.63
8022	Khepupara (12110)	2010	6	26.98
8023	Khepupara (12110)	2010	7	26.71
8024	Khepupara (12110)	2010	8	26.64
8025	Khepupara (12110)	2010	9	26.38
8026	Khepupara (12110)	2010	10	25.27
8027	Khepupara (12110)	2010	11	21.31
8028	Khepupara (12110)	2010	12	14.52
8029	Khepupara (12110)	2011	1	12.34
8030	Khepupara (12110)	2011	2	16.18
8031	Khepupara (12110)	2011	3	20.70
8032	Khepupara (12110)	2011	4	23.87
8033	Khepupara (12110)	2011	5	25.15
8034	Khepupara (12110)	2011	6	26.28
8035	Khepupara (12110)	2011	7	26.01
8036	Khepupara (12110)	2011	8	25.98
8037	Khepupara (12110)	2011	9	26.05
8038	Khepupara (12110)	2011	10	24.91
8039	Khepupara (12110)	2011	11	19.31
8040	Khepupara (12110)	2011	12	14.97
8041	Khepupara (12110)	2012	1	13.97
8042	Khepupara (12110)	2012	2	15.67
8043	Khepupara (12110)	2012	3	22.36
8044	Khepupara (12110)	2012	4	24.81
8045	Khepupara (12110)	2012	5	26.61
8046	Khepupara (12110)	2012	6	27.58
8047	Khepupara (12110)	2012	7	26.13
8048	Khepupara (12110)	2012	8	26.29
8049	Khepupara (12110)	2012	9	26.23
8050	Khepupara (12110)	2012	10	23.68
8051	Khepupara (12110)	2012	11	19.59
8052	Khepupara (12110)	2012	12	13.54
8053	Khepupara (12110)	2013	1	11.96
8054	Khepupara (12110)	2013	2	15.47
8055	Khepupara (12110)	2013	3	21.21
8056	Khepupara (12110)	2013	4	25.27
8057	Khepupara (12110)	2013	5	25.01
8058	Khepupara (12110)	2013	6	26.39
8059	Khepupara (12110)	2013	7	26.23
8060	Khepupara (12110)	2013	8	26.01
8061	Khepupara (12110)	2013	9	25.83
8062	Khepupara (12110)	2013	10	24.26
8063	Khepupara (12110)	2013	11	18.64
8064	Khepupara (12110)	2013	12	14.79
8065	Khepupara (12110)	2014	1	12.65
8066	Khepupara (12110)	2014	2	15.70
8067	Khepupara (12110)	2014	3	20.73
8068	Khepupara (12110)	2014	4	25.72
8069	Khepupara (12110)	2014	5	26.77
8070	Khepupara (12110)	2014	6	26.91
8071	Khepupara (12110)	2014	7	26.40
8072	Khepupara (12110)	2014	8	26.24
8073	Khepupara (12110)	2014	9	25.88
8074	Khepupara (12110)	2014	10	23.78
8075	Khepupara (12110)	2014	11	18.95
8076	Khepupara (12110)	2014	12	14.75
8077	Khepupara (12110)	2015	1	14.17
8078	Khepupara (12110)	2015	2	16.25
8079	Khepupara (12110)	2015	3	20.24
8080	Khepupara (12110)	2015	4	24.40
8081	Khepupara (12110)	2015	5	26.94
8082	Khepupara (12110)	2015	6	26.38
8083	Khepupara (12110)	2015	7	25.71
8084	Khepupara (12110)	2015	8	25.98
8085	Khepupara (12110)	2015	9	25.72
8086	Khepupara (12110)	2015	10	24.02
8087	Khepupara (12110)	2015	11	19.61
8088	Khepupara (12110)	2015	12	16.29
8089	Khepupara (12110)	2016	1	13.45
8090	Khepupara (12110)	2016	2	19.65
8091	Khepupara (12110)	2016	3	23.15
8092	Khepupara (12110)	2016	4	26.96
8093	Khepupara (12110)	2016	5	25.69
8094	Khepupara (12110)	2016	6	26.23
8095	Khepupara (12110)	2016	7	25.96
8096	Khepupara (12110)	2016	8	26.01
8097	Khepupara (12110)	2016	9	25.99
8098	Khepupara (12110)	2016	10	24.79
8099	Khepupara (12110)	2016	11	18.93
8100	Khepupara (12110)	2016	12	15.78
8101	Khepupara (12110)	2017	1	12.64
8102	Khepupara (12110)	2017	2	16.51
8103	Khepupara (12110)	2017	3	21.14
8104	Khepupara (12110)	2017	4	25.12
8105	Khepupara (12110)	2017	5	26.31
8106	Khepupara (12110)	2017	6	26.66
8107	Khepupara (12110)	2017	7	26.01
8108	Khepupara (12110)	2017	8	26.50
8109	Khepupara (12110)	2017	9	25.95
8110	Khepupara (12110)	2017	10	24.15
8111	Khepupara (12110)	2017	11	19.25
8112	Khepupara (12110)	2017	12	15.81
8113	Khepupara (12110)	2018	1	11.30
8114	Khepupara (12110)	2018	2	17.19
8115	Khepupara (12110)	2018	3	21.91
8116	Khepupara (12110)	2018	4	23.59
8117	Khepupara (12110)	2018	5	25.56
