Title: Maximum Temperature of All station during year 2000 to 2022

SL.	Station	Year	Month	Temperature (Deg.Cel)
7607	Rangamati (12007)	2013	12	26.76
7608	Rangamati (12007)	2014	1	26.98
7609	Rangamati (12007)	2014	2	28.94
7610	Rangamati (12007)	2014	3	33.75
7611	Rangamati (12007)	2014	4	37.32
7612	Rangamati (12007)	2014	5	34.52
7613	Rangamati (12007)	2014	6	32.46
7614	Rangamati (12007)	2014	7	33.22
7615	Rangamati (12007)	2014	8	31.89
7616	Rangamati (12007)	2014	9	32.27
7617	Rangamati (12007)	2014	10	32.51
7618	Rangamati (12007)	2014	11	30.49
7619	Rangamati (12007)	2014	12	27.49
7620	Rangamati (12007)	2015	1	26.16
7621	Rangamati (12007)	2015	2	29.30
7622	Rangamati (12007)	2015	3	33.70
7623	Rangamati (12007)	2015	4	32.24
7624	Rangamati (12007)	2015	5	33.59
7625	Rangamati (12007)	2015	6	32.23
7626	Rangamati (12007)	2015	7	30.53
7627	Rangamati (12007)	2015	8	31.46
7628	Rangamati (12007)	2015	9	32.41
7629	Rangamati (12007)	2015	10	31.58
7630	Rangamati (12007)	2015	11	29.61
7631	Rangamati (12007)	2015	12	25.37
7632	Rangamati (12007)	2016	1	25.35
7633	Rangamati (12007)	2016	2	29.77
7634	Rangamati (12007)	2016	3	32.85
7635	Rangamati (12007)	2016	4	33.71
7636	Rangamati (12007)	2016	5	33.57
7637	Rangamati (12007)	2016	6	32.66
7638	Rangamati (12007)	2016	7	31.50
7639	Rangamati (12007)	2016	8	32.13
7640	Rangamati (12007)	2016	9	32.74
7641	Rangamati (12007)	2016	10	32.37
7642	Rangamati (12007)	2016	11	29.07
7643	Rangamati (12007)	2016	12	28.21
7644	Rangamati (12007)	2017	1	27.83
7645	Rangamati (12007)	2017	2	30.60
7646	Rangamati (12007)	2017	3	30.64
7647	Rangamati (12007)	2017	4	31.92
7648	Rangamati (12007)	2017	5	34.00
7649	Rangamati (12007)	2017	6	31.66
7650	Rangamati (12007)	2017	7	31.40
7651	Rangamati (12007)	2017	8	32.68
7652	Rangamati (12007)	2017	9	32.48
7653	Rangamati (12007)	2017	10	31.59
7654	Rangamati (12007)	2017	11	30.31
7655	Rangamati (12007)	2017	12	27.58
7656	Rangamati (12007)	2018	1	24.97
7657	Rangamati (12007)	2018	2	29.58
7658	Rangamati (12007)	2018	3	33.11
7659	Rangamati (12007)	2018	4	33.70
7660	Rangamati (12007)	2018	5	32.17
7661	Rangamati (12007)	2018	6	31.79
7662	Rangamati (12007)	2018	7	31.91
7663	Rangamati (12007)	2018	8	32.96
7664	Rangamati (12007)	2018	9	33.20
7665	Rangamati (12007)	2018	10	30.23
7666	Rangamati (12007)	2018	11	29.43
7667	Rangamati (12007)	2018	12	26.45
7668	Rangamati (12007)	2019	1	27.25
7669	Rangamati (12007)	2019	2	29.09
7670	Rangamati (12007)	2019	3	32.00
7671	Rangamati (12007)	2019	4	34.72
7672	Rangamati (12007)	2019	5	34.64
7673	Rangamati (12007)	2019	6	33.58
7674	Rangamati (12007)	2019	7	31.35
7675	Rangamati (12007)	2019	8	32.98
7676	Rangamati (12007)	2019	9	33.12
7677	Rangamati (12007)	2019	10	32.36
7678	Rangamati (12007)	2019	11	30.46
7679	Rangamati (12007)	2019	12	26.10
7680	Rangamati (12007)	2020	1	25.25
7681	Rangamati (12007)	2020	2	27.98
7682	Rangamati (12007)	2020	3	33.00
7683	Rangamati (12007)	2020	4	34.56
7684	Rangamati (12007)	2020	5	33.55
7685	Rangamati (12007)	2020	6	32.76
7686	Rangamati (12007)	2020	7	32.11
7687	Rangamati (12007)	2020	8	32.43
7688	Rangamati (12007)	2020	9	33.03
7689	Rangamati (12007)	2020	10	33.67
7690	Rangamati (12007)	2020	11	30.27
7691	Rangamati (12007)	2020	12	26.83
7692	Rangamati (12007)	2021	1	27.89
7693	Rangamati (12007)	2021	2	30.12
7694	Rangamati (12007)	2021	3	34.94
7695	Rangamati (12007)	2021	4	36.36
7696	Rangamati (12007)	2021	5	35.69
7697	Rangamati (12007)	2021	6	31.47
7698	Rangamati (12007)	2021	7	32.02
7699	Rangamati (12007)	2021	8	31.47
7700	Rangamati (12007)	2021	9	33.54
7701	Rangamati (12007)	2021	10	33.05
7702	Rangamati (12007)	2021	11	30.33
7703	Rangamati (12007)	2021	12	26.79
7704	Rangamati (12007)	2022	1	25.93
7705	Rangamati (12007)	2022	2	28.52
7706	Rangamati (12007)	2022	3	34.45
7707	Rangamati (12007)	2022	4	34.82
7708	Rangamati (12007)	2022	5	32.60
7709	Rangamati (12007)	2022	6	31.79
7710	Rangamati (12007)	2022	7	33.68
7711	Rangamati (12007)	2022	8	33.55
7712	Rangamati (12007)	2022	9	32.90
7713	Rangamati (12007)	2022	10	32.85
7714	Rangamati (12007)	2022	11	31.37
7715	Rangamati (12007)	2022	12	28.21
7716	Patuakhali (12103)	2000	1	26.21
7717	Patuakhali (12103)	2000	2	27.03
7718	Patuakhali (12103)	2000	3	32.26
7719	Patuakhali (12103)	2000	4	33.62
7720	Patuakhali (12103)	2000	5	33.38
7721	Patuakhali (12103)	2000	6	32.15
7722	Patuakhali (12103)	2000	7	31.60
7723	Patuakhali (12103)	2000	8	32.08
7724	Patuakhali (12103)	2000	9	32.20
7725	Patuakhali (12103)	2000	10	32.11
7726	Patuakhali (12103)	2000	11	30.32
7727	Patuakhali (12103)	2000	12	27.23
7728	Patuakhali (12103)	2001	1	25.85
7729	Patuakhali (12103)	2001	2	30.05
7730	Patuakhali (12103)	2001	3	33.69
7731	Patuakhali (12103)	2001	4	35.11
7732	Patuakhali (12103)	2001	5	33.52
7733	Patuakhali (12103)	2001	6	30.23
7734	Patuakhali (12103)	2001	7	31.31
7735	Patuakhali (12103)	2001	8	32.80
7736	Patuakhali (12103)	2001	9	32.12
7737	Patuakhali (12103)	2001	10	32.07
7738	Patuakhali (12103)	2001	11	29.42
7739	Patuakhali (12103)	2001	12	27.06
7740	Patuakhali (12103)	2002	1	26.55
7741	Patuakhali (12103)	2002	2	29.58
7742	Patuakhali (12103)	2002	3	33.36
7743	Patuakhali (12103)	2002	4	32.94
7744	Patuakhali (12103)	2002	5	33.07
7745	Patuakhali (12103)	2002	6	32.13
7746	Patuakhali (12103)	2002	7	32.24
7747	Patuakhali (12103)	2002	8	31.38
7748	Patuakhali (12103)	2002	9	32.38
7749	Patuakhali (12103)	2002	10	31.93
7750	Patuakhali (12103)	2002	11	29.26
7751	Patuakhali (12103)	2002	12	27.25
7752	Patuakhali (12103)	2003	1	24.45
7753	Patuakhali (12103)	2003	2	29.34
7754	Patuakhali (12103)	2003	3	31.49
7755	Patuakhali (12103)	2003	4	33.95
7756	Patuakhali (12103)	2003	5	34.16
7757	Patuakhali (12103)	2003	6	30.99
7758	Patuakhali (12103)	2003	7	31.79
7759	Patuakhali (12103)	2003	8	32.15
7760	Patuakhali (12103)	2003	9	32.16
7761	Patuakhali (12103)	2003	10	31.96
7762	Patuakhali (12103)	2003	11	29.88
7763	Patuakhali (12103)	2003	12	26.30
7764	Patuakhali (12103)	2004	1	25.03
7765	Patuakhali (12103)	2004	2	28.99
7766	Patuakhali (12103)	2004	3	32.30
7767	Patuakhali (12103)	2004	4	32.51
7768	Patuakhali (12103)	2004	5	34.86
7769	Patuakhali (12103)	2004	6	32.23
7770	Patuakhali (12103)	2004	7	31.47
7771	Patuakhali (12103)	2004	8	31.35
7772	Patuakhali (12103)	2004	9	31.25
7773	Patuakhali (12103)	2004	10	30.79
7774	Patuakhali (12103)	2004	11	29.50
7775	Patuakhali (12103)	2004	12	27.76
7776	Patuakhali (12103)	2005	1	25.86
7777	Patuakhali (12103)	2005	2	30.63
7778	Patuakhali (12103)	2005	3	32.36
7779	Patuakhali (12103)	2005	4	34.34
7780	Patuakhali (12103)	2005	5	34.46
7781	Patuakhali (12103)	2005	6	33.57
7782	Patuakhali (12103)	2005	7	31.12
7783	Patuakhali (12103)	2005	8	31.75
7784	Patuakhali (12103)	2005	9	32.16
7785	Patuakhali (12103)	2005	10	31.49
7786	Patuakhali (12103)	2005	11	29.53
7787	Patuakhali (12103)	2005	12	27.20
7788	Patuakhali (12103)	2006	1	26.95
7789	Patuakhali (12103)	2006	2	32.03
7790	Patuakhali (12103)	2006	3	33.63
7791	Patuakhali (12103)	2006	4	34.29
7792	Patuakhali (12103)	2006	5	33.43
7793	Patuakhali (12103)	2006	6	32.59
7794	Patuakhali (12103)	2006	7	31.05
7795	Patuakhali (12103)	2006	8	31.37
7796	Patuakhali (12103)	2006	9	32.06
7797	Patuakhali (12103)	2006	10	32.52
7798	Patuakhali (12103)	2006	11	29.80
7799	Patuakhali (12103)	2006	12	27.50
7800	Patuakhali (12103)	2007	1	25.64
7801	Patuakhali (12103)	2007	2	28.05
7802	Patuakhali (12103)	2007	3	32.10
7803	Patuakhali (12103)	2007	4	33.64
7804	Patuakhali (12103)	2007	5	34.13
7805	Patuakhali (12103)	2007	6	32.52
7806	Patuakhali (12103)	2007	7	30.91
7807	Patuakhali (12103)	2007	8	32.28
7808	Patuakhali (12103)	2007	9	31.27
7809	Patuakhali (12103)	2007	10	31.77
7810	Patuakhali (12103)	2007	11	29.66
7811	Patuakhali (12103)	2007	12	26.64
7812	Patuakhali (12103)	2008	1	25.97
7813	Patuakhali (12103)	2008	2	27.30
7814	Patuakhali (12103)	2008	3	32.62
7815	Patuakhali (12103)	2008	4	34.60
7816	Patuakhali (12103)	2008	5	35.15
7817	Patuakhali (12103)	2008	6	31.82
7818	Patuakhali (12103)	2008	7	30.80
7819	Patuakhali (12103)	2008	8	31.97
7820	Patuakhali (12103)	2008	9	31.98
7821	Patuakhali (12103)	2008	10	31.62
7822	Patuakhali (12103)	2008	11	29.55
7823	Patuakhali (12103)	2008	12	26.45
7824	Patuakhali (12103)	2009	1	26.78
7825	Patuakhali (12103)	2009	2	30.08
7826	Patuakhali (12103)	2009	3	33.35
7827	Patuakhali (12103)	2009	4	35.04
7828	Patuakhali (12103)	2009	5	34.71
7829	Patuakhali (12103)	2009	6	34.13
7830	Patuakhali (12103)	2009	7	31.35
7831	Patuakhali (12103)	2009	8	31.94
7832	Patuakhali (12103)	2009	9	32.67
7833	Patuakhali (12103)	2009	10	32.07
7834	Patuakhali (12103)	2009	11	30.10
7835	Patuakhali (12103)	2009	12	26.79
7836	Patuakhali (12103)	2010	1	25.00
7837	Patuakhali (12103)	2010	2	29.81
7838	Patuakhali (12103)	2010	3	34.34
7839	Patuakhali (12103)	2010	4	35.14
7840	Patuakhali (12103)	2010	5	34.84
7841	Patuakhali (12103)	2010	6	32.75
7842	Patuakhali (12103)	2010	7	32.09
7843	Patuakhali (12103)	2010	8	32.63
7844	Patuakhali (12103)	2010	9	32.75
7845	Patuakhali (12103)	2010	10	32.75
7846	Patuakhali (12103)	2010	11	30.89
7847	Patuakhali (12103)	2010	12	26.95
7848	Patuakhali (12103)	2011	1	25.35
7849	Patuakhali (12103)	2011	2	29.78
7850	Patuakhali (12103)	2011	3	33.26
7851	Patuakhali (12103)	2011	4	34.37
7852	Patuakhali (12103)	2011	5	34.17
7853	Patuakhali (12103)	2011	6	32.43
7854	Patuakhali (12103)	2011	7	32.23
7855	Patuakhali (12103)	2011	8	31.37
7856	Patuakhali (12103)	2011	9	31.43
7857	Patuakhali (12103)	2011	10	33.09
7858	Patuakhali (12103)	2011	11	30.57
7859	Patuakhali (12103)	2011	12	26.33
7860	Patuakhali (12103)	2012	1	25.48
7861	Patuakhali (12103)	2012	2	30.25
7862	Patuakhali (12103)	2012	3	33.62
7863	Patuakhali (12103)	2012	4	34.24
7864	Patuakhali (12103)	2012	5	34.96
7865	Patuakhali (12103)	2012	6	33.61
7866	Patuakhali (12103)	2012	7	32.12
7867	Patuakhali (12103)	2012	8	32.21
7868	Patuakhali (12103)	2012	9	32.14
7869	Patuakhali (12103)	2012	10	32.03
7870	Patuakhali (12103)	2012	11	29.44
7871	Patuakhali (12103)	2012	12	25.60
7872	Patuakhali (12103)	2013	1	25.65
7873	Patuakhali (12103)	2013	2	29.63
7874	Patuakhali (12103)	2013	3	34.20
7875	Patuakhali (12103)	2013	4	34.64
7876	Patuakhali (12103)	2013	5	31.95
7877	Patuakhali (12103)	2013	6	32.73
7878	Patuakhali (12103)	2013	7	31.86
7879	Patuakhali (12103)	2013	8	31.85
7880	Patuakhali (12103)	2013	9	32.35
7881	Patuakhali (12103)	2013	10	31.27
7882	Patuakhali (12103)	2013	11	30.28
7883	Patuakhali (12103)	2013	12	27.57
7884	Patuakhali (12103)	2014	1	26.00
7885	Patuakhali (12103)	2014	2	28.56
7886	Patuakhali (12103)	2014	3	33.28
7887	Patuakhali (12103)	2014	4	36.64
7888	Patuakhali (12103)	2014	5	35.05
7889	Patuakhali (12103)	2014	6	33.23
7890	Patuakhali (12103)	2014	7	32.14
7891	Patuakhali (12103)	2014	8	31.68
7892	Patuakhali (12103)	2014	9	32.88
7893	Patuakhali (12103)	2014	10	32.58
7894	Patuakhali (12103)	2014	11	30.68
7895	Patuakhali (12103)	2014	12	26.86
7896	Patuakhali (12103)	2015	1	26.45
7897	Patuakhali (12103)	2015	2	29.96
7898	Patuakhali (12103)	2015	3	33.23
7899	Patuakhali (12103)	2015	4	33.45
7900	Patuakhali (12103)	2015	5	35.02
7901	Patuakhali (12103)	2015	6	32.30
7902	Patuakhali (12103)	2015	7	30.94
7903	Patuakhali (12103)	2015	8	32.04
7904	Patuakhali (12103)	2015	9	32.68
7905	Patuakhali (12103)	2015	10	32.04
7906	Patuakhali (12103)	2015	11	30.51
7907	Patuakhali (12103)	2015	12	26.66
7908	Patuakhali (12103)	2016	1	26.27
7909	Patuakhali (12103)	2016	2	30.94
7910	Patuakhali (12103)	2016	3	34.12
7911	Patuakhali (12103)	2016	4	34.47
7912	Patuakhali (12103)	2016	5	34.48
7913	Patuakhali (12103)	2016	6	32.84
7914	Patuakhali (12103)	2016	7	31.12
7915	Patuakhali (12103)	2016	8	31.99
7916	Patuakhali (12103)	2016	9	32.81
7917	Patuakhali (12103)	2016	10	31.94
7918	Patuakhali (12103)	2016	11	29.54
7919	Patuakhali (12103)	2016	12	27.80
7920	Patuakhali (12103)	2017	1	26.96
7921	Patuakhali (12103)	2017	2	30.63
7922	Patuakhali (12103)	2017	3	31.49
7923	Patuakhali (12103)	2017	4	33.06
7924	Patuakhali (12103)	2017	5	34.84
7925	Patuakhali (12103)	2017	6	32.85
7926	Patuakhali (12103)	2017	7	31.12
7927	Patuakhali (12103)	2017	8	32.35
7928	Patuakhali (12103)	2017	9	32.33
7929	Patuakhali (12103)	2017	10	31.15
7930	Patuakhali (12103)	2017	11	30.08
7931	Patuakhali (12103)	2017	12	27.12
7932	Patuakhali (12103)	2018	1	25.20
7933	Patuakhali (12103)	2018	2	30.54
7934	Patuakhali (12103)	2018	3	33.75
7935	Patuakhali (12103)	2018	4	34.01
7936	Patuakhali (12103)	2018	5	33.20
7937	Patuakhali (12103)	2018	6	32.98
7938	Patuakhali (12103)	2018	7	31.61
7939	Patuakhali (12103)	2018	8	32.44
7940	Patuakhali (12103)	2018	9	33.51
7941	Patuakhali (12103)	2018	10	31.55
7942	Patuakhali (12103)	2018	11	30.31
7943	Patuakhali (12103)	2018	12	25.86
7944	Patuakhali (12103)	2019	1	27.17
7945	Patuakhali (12103)	2019	2	29.14
7946	Patuakhali (12103)	2019	3	32.50
7947	Patuakhali (12103)	2019	4	34.55
7948	Patuakhali (12103)	2019	5	35.11
7949	Patuakhali (12103)	2019	6	34.00
7950	Patuakhali (12103)	2019	7	32.19
7951	Patuakhali (12103)	2019	8	32.32
7952	Patuakhali (12103)	2019	9	32.33
7953	Patuakhali (12103)	2019	10	32.29
7954	Patuakhali (12103)	2019	11	29.92
7955	Patuakhali (12103)	2019	12	26.11
7956	Patuakhali (12103)	2020	1	25.24
7957	Patuakhali (12103)	2020	2	28.19
7958	Patuakhali (12103)	2020	3	32.97
7959	Patuakhali (12103)	2020	4	33.93
7960	Patuakhali (12103)	2020	5	34.06
7961	Patuakhali (12103)	2020	6	32.48
7962	Patuakhali (12103)	2020	7	32.35
7963	Patuakhali (12103)	2020	8	31.69
7964	Patuakhali (12103)	2020	9	33.02
7965	Patuakhali (12103)	2020	10	32.41
7966	Patuakhali (12103)	2020	11	29.89
7967	Patuakhali (12103)	2020	12	26.40
7968	Patuakhali (12103)	2021	1	26.75
7969	Patuakhali (12103)	2021	2	29.66
7970	Patuakhali (12103)	2021	3	34.44
7971	Patuakhali (12103)	2021	4	35.69
7972	Patuakhali (12103)	2021	5	34.93
7973	Patuakhali (12103)	2021	6	31.88
7974	Patuakhali (12103)	2021	7	31.84
7975	Patuakhali (12103)	2021	8	32.16
7976	Patuakhali (12103)	2021	9	32.13
7977	Patuakhali (12103)	2021	10	32.95
7978	Patuakhali (12103)	2021	11	30.01
7979	Patuakhali (12103)	2021	12	26.46
7980	Patuakhali (12103)	2022	1	25.22
7981	Patuakhali (12103)	2022	2	28.14
7982	Patuakhali (12103)	2022	3	33.73
7983	Patuakhali (12103)	2022	4	34.16
7984	Patuakhali (12103)	2022	5	33.79
7985	Patuakhali (12103)	2022	6	32.98
7986	Patuakhali (12103)	2022	7	32.83
7987	Patuakhali (12103)	2022	8	32.87
7988	Patuakhali (12103)	2022	9	32.76
7989	Patuakhali (12103)	2022	10	32.33
7990	Patuakhali (12103)	2022	11	30.57
7991	Patuakhali (12103)	2022	12	27.86
7992	Khepupara (12110)	2000	1	26.33
7993	Khepupara (12110)	2000	2	26.97
7994	Khepupara (12110)	2000	3	31.52
7995	Khepupara (12110)	2000	4	32.51
7996	Khepupara (12110)	2000	5	32.20
7997	Khepupara (12110)	2000	6	31.31
7998	Khepupara (12110)	2000	7	30.60
7999	Khepupara (12110)	2000	8	31.02
8000	Khepupara (12110)	2000	9	31.61
8001	Khepupara (12110)	2000	10	31.61
8002	Khepupara (12110)	2000	11	30.30
8003	Khepupara (12110)	2000	12	27.29
8004	Khepupara (12110)	2001	1	25.85
8005	Khepupara (12110)	2001	2	29.59
8006	Khepupara (12110)	2001	3	32.92
8007	Khepupara (12110)	2001	4	34.20
8008	Khepupara (12110)	2001	5	32.35
8009	Khepupara (12110)	2001	6	29.99
8010	Khepupara (12110)	2001	7	30.37
8011	Khepupara (12110)	2001	8	31.47
8012	Khepupara (12110)	2001	9	31.37
8013	Khepupara (12110)	2001	10	31.46
8014	Khepupara (12110)	2001	11	29.30
8015	Khepupara (12110)	2001	12	27.34
8016	Khepupara (12110)	2002	1	26.49
8017	Khepupara (12110)	2002	2	29.68
8018	Khepupara (12110)	2002	3	32.80
8019	Khepupara (12110)	2002	4	31.78
8020	Khepupara (12110)	2002	5	32.45
8021	Khepupara (12110)	2002	6	31.71
8022	Khepupara (12110)	2002	7	31.90
8023	Khepupara (12110)	2002	8	30.75
8024	Khepupara (12110)	2002	9	31.64
8025	Khepupara (12110)	2002	10	31.65
8026	Khepupara (12110)	2002	11	29.72
8027	Khepupara (12110)	2002	12	27.61
8028	Khepupara (12110)	2003	1	24.81
8029	Khepupara (12110)	2003	2	29.08
8030	Khepupara (12110)	2003	3	30.68
8031	Khepupara (12110)	2003	4	32.69
8032	Khepupara (12110)	2003	5	33.09
8033	Khepupara (12110)	2003	6	30.94
8034	Khepupara (12110)	2003	7	31.17
8035	Khepupara (12110)	2003	8	31.04
8036	Khepupara (12110)	2003	9	31.48
8037	Khepupara (12110)	2003	10	31.93
8038	Khepupara (12110)	2003	11	29.89
8039	Khepupara (12110)	2003	12	26.61
8040	Khepupara (12110)	2004	1	25.35
8041	Khepupara (12110)	2004	2	28.79
8042	Khepupara (12110)	2004	3	31.60
8043	Khepupara (12110)	2004	4	31.79
8044	Khepupara (12110)	2004	5	34.30
8045	Khepupara (12110)	2004	6	32.05
8046	Khepupara (12110)	2004	7	31.07
8047	Khepupara (12110)	2004	8	30.65
8048	Khepupara (12110)	2004	9	30.77
8049	Khepupara (12110)	2004	10	30.90
8050	Khepupara (12110)	2004	11	29.72
8051	Khepupara (12110)	2004	12	27.96
8052	Khepupara (12110)	2005	1	25.88
8053	Khepupara (12110)	2005	2	30.10
8054	Khepupara (12110)	2005	3	31.74
8055	Khepupara (12110)	2005	4	34.04
8056	Khepupara (12110)	2005	5	33.95
8057	Khepupara (12110)	2005	6	32.79
8058	Khepupara (12110)	2005	7	30.50
8059	Khepupara (12110)	2005	8	31.02
8060	Khepupara (12110)	2005	9	31.23
8061	Khepupara (12110)	2005	10	30.99
8062	Khepupara (12110)	2005	11	29.23
8063	Khepupara (12110)	2005	12	26.92
8064	Khepupara (12110)	2006	1	27.02
8065	Khepupara (12110)	2006	2	31.19
8066	Khepupara (12110)	2006	3	33.30
8067	Khepupara (12110)	2006	4	33.67
8068	Khepupara (12110)	2006	5	33.09
8069	Khepupara (12110)	2006	6	31.93
8070	Khepupara (12110)	2006	7	30.66
8071	Khepupara (12110)	2006	8	31.01
8072	Khepupara (12110)	2006	9	31.29
8073	Khepupara (12110)	2006	10	31.97
8074	Khepupara (12110)	2006	11	29.80
8075	Khepupara (12110)	2006	12	27.77
8076	Khepupara (12110)	2007	1	26.14
8077	Khepupara (12110)	2007	2	28.42
8078	Khepupara (12110)	2007	3	32.36
8079	Khepupara (12110)	2007	4	32.83
8080	Khepupara (12110)	2007	5	33.69
8081	Khepupara (12110)	2007	6	32.43
8082	Khepupara (12110)	2007	7	30.73
8083	Khepupara (12110)	2007	8	31.19
8084	Khepupara (12110)	2007	9	30.83
8085	Khepupara (12110)	2007	10	31.18
8086	Khepupara (12110)	2007	11	29.52
8087	Khepupara (12110)	2007	12	26.71
8088	Khepupara (12110)	2008	1	26.16
8089	Khepupara (12110)	2008	2	27.07
8090	Khepupara (12110)	2008	3	31.51
8091	Khepupara (12110)	2008	4	33.53
8092	Khepupara (12110)	2008	5	34.10
8093	Khepupara (12110)	2008	6	31.09
8094	Khepupara (12110)	2008	7	30.46
8095	Khepupara (12110)	2008	8	31.13
8096	Khepupara (12110)	2008	9	31.28
8097	Khepupara (12110)	2008	10	31.26
8098	Khepupara (12110)	2008	11	29.56
8099	Khepupara (12110)	2008	12	26.69
8100	Khepupara (12110)	2009	1	26.95
8101	Khepupara (12110)	2009	2	30.01
8102	Khepupara (12110)	2009	3	33.28
8103	Khepupara (12110)	2009	4	33.92
8104	Khepupara (12110)	2009	5	33.76
8105	Khepupara (12110)	2009	6	32.80
8106	Khepupara (12110)	2009	7	30.77
8107	Khepupara (12110)	2009	8	30.99
8108	Khepupara (12110)	2009	9	31.61
8109	Khepupara (12110)	2009	10	31.34
8110	Khepupara (12110)	2009	11	30.14
8111	Khepupara (12110)	2009	12	26.88
8112	Khepupara (12110)	2010	1	25.27
8113	Khepupara (12110)	2010	2	30.06
8114	Khepupara (12110)	2010	3	33.13
8115	Khepupara (12110)	2010	4	33.65
8116	Khepupara (12110)	2010	5	33.89
8117	Khepupara (12110)	2010	6	32.14
8118	Khepupara (12110)	2010	7	31.40
8119	Khepupara (12110)	2010	8	31.93
8120	Khepupara (12110)	2010	9	32.11
8121	Khepupara (12110)	2010	10	32.19
8122	Khepupara (12110)	2010	11	30.69
8123	Khepupara (12110)	2010	12	26.77
8124	Khepupara (12110)	2011	1	25.43
8125	Khepupara (12110)	2011	2	29.42
8126	Khepupara (12110)	2011	3	32.27
8127	Khepupara (12110)	2011	4	33.12
8128	Khepupara (12110)	2011	5	33.03
8129	Khepupara (12110)	2011	6	32.04
8130	Khepupara (12110)	2011	7	31.67
8131	Khepupara (12110)	2011	8	30.87
8132	Khepupara (12110)	2011	9	31.53
8133	Khepupara (12110)	2011	10	33.06
8134	Khepupara (12110)	2011	11	30.58
8135	Khepupara (12110)	2011	12	26.75
8136	Khepupara (12110)	2012	1	25.96
8137	Khepupara (12110)	2012	2	30.68
8138	Khepupara (12110)	2012	3	33.10
8139	Khepupara (12110)	2012	4	34.12
8140	Khepupara (12110)	2012	5	35.00
8141	Khepupara (12110)	2012	6	33.36
8142	Khepupara (12110)	2012	7	31.57
8143	Khepupara (12110)	2012	8	32.16
8144	Khepupara (12110)	2012	9	32.15
8145	Khepupara (12110)	2012	10	32.01
8146	Khepupara (12110)	2012	11	29.69
8147	Khepupara (12110)	2012	12	25.92
8148	Khepupara (12110)	2013	1	25.96
8149	Khepupara (12110)	2013	2	29.83
8150	Khepupara (12110)	2013	3	33.60
8151	Khepupara (12110)	2013	4	35.00
8152	Khepupara (12110)	2013	5	32.11
8153	Khepupara (12110)	2013	6	32.46
8154	Khepupara (12110)	2013	7	31.69
8155	Khepupara (12110)	2013	8	31.71
8156	Khepupara (12110)	2013	9	32.13
8157	Khepupara (12110)	2013	10	31.10
8158	Khepupara (12110)	2013	11	30.00
8159	Khepupara (12110)	2013	12	27.71
8160	Khepupara (12110)	2014	1	26.25
8161	Khepupara (12110)	2014	2	28.74
8162	Khepupara (12110)	2014	3	32.98
8163	Khepupara (12110)	2014	4	35.88
8164	Khepupara (12110)	2014	5	34.62
8165	Khepupara (12110)	2014	6	32.91
8166	Khepupara (12110)	2014	7	31.56
8167	Khepupara (12110)	2014	8	31.60
8168	Khepupara (12110)	2014	9	32.25
8169	Khepupara (12110)	2014	10	32.18
8170	Khepupara (12110)	2014	11	30.41
8171	Khepupara (12110)	2014	12	27.16
8172	Khepupara (12110)	2015	1	26.37
8173	Khepupara (12110)	2015	2	29.44
8174	Khepupara (12110)	2015	3	33.05
8175	Khepupara (12110)	2015	4	33.33
8176	Khepupara (12110)	2015	5	34.51
8177	Khepupara (12110)	2015	6	32.56
8178	Khepupara (12110)	2015	7	31.51
8179	Khepupara (12110)	2015	8	32.28
8180	Khepupara (12110)	2015	9	32.70
8181	Khepupara (12110)	2015	10	31.77
8182	Khepupara (12110)	2015	11	30.24
8183	Khepupara (12110)	2015	12	27.00
8184	Khepupara (12110)	2016	1	26.54
8185	Khepupara (12110)	2016	2	30.92
8186	Khepupara (12110)	2016	3	34.06
8187	Khepupara (12110)	2016	4	33.90
8188	Khepupara (12110)	2016	5	34.02
8189	Khepupara (12110)	2016	6	32.75
8190	Khepupara (12110)	2016	7	31.16
8191	Khepupara (12110)	2016	8	31.97
8192	Khepupara (12110)	2016	9	32.51
8193	Khepupara (12110)	2016	10	32.07
8194	Khepupara (12110)	2016	11	29.41
8195	Khepupara (12110)	2016	12	28.26
8196	Khepupara (12110)	2017	1	27.53
8197	Khepupara (12110)	2017	2	30.68
8198	Khepupara (12110)	2017	3	31.08
8199	Khepupara (12110)	2017	4	33.01
8200	Khepupara (12110)	2017	5	34.84
8201	Khepupara (12110)	2017	6	32.63
8202	Khepupara (12110)	2017	7	30.65
8203	Khepupara (12110)	2017	8	32.23
8204	Khepupara (12110)	2017	9	32.23
8205	Khepupara (12110)	2017	10	31.44
8206	Khepupara (12110)	2017	11	30.08
8207	Khepupara (12110)	2017	12	27.35
8208	Khepupara (12110)	2018	1	25.46
8209	Khepupara (12110)	2018	2	30.35
8210	Khepupara (12110)	2018	3	33.07
8211	Khepupara (12110)	2018	4	33.98
8212	Khepupara (12110)	2018	5	33.58
8213	Khepupara (12110)	2018	6	32.67
8214	Khepupara (12110)	2018	7	31.74
8215	Khepupara (12110)	2018	8	32.22
8216	Khepupara (12110)	2018	9	32.66
8217	Khepupara (12110)	2018	10	31.42
8218	Khepupara (12110)	2018	11	30.18
8219	Khepupara (12110)	2018	12	26.25
8220	Khepupara (12110)	2019	1	27.67
8221	Khepupara (12110)	2019	2	29.56
8222	Khepupara (12110)	2019	3	32.21
8223	Khepupara (12110)	2019	4	33.90
8224	Khepupara (12110)	2019	5	34.26
8225	Khepupara (12110)	2019	6	33.48
8226	Khepupara (12110)	2019	7	31.79
8227	Khepupara (12110)	2019	8	32.30
